,Age,Diet,Died
3546,55-64,Low,False
3547,55-64,Low,False
3548,55-64,Low,False
3549,55-64,Low,False
3550,55-64,Low,False
3551,55-64,Low,False
3552,55-64,Low,False
3553,55-64,Low,False
3554,55-64,Low,False
3555,55-64,Low,False
3556,55-64,Low,False
3557,55-64,Low,False
3558,55-64,Low,False
3559,55-64,Low,False
3560,55-64,Low,False
3561,55-64,Low,False
3562,55-64,Low,False
3563,55-64,Low,False
3564,55-64,Low,False
3565,55-64,Low,False
3566,55-64,Low,False
3567,55-64,Low,False
3568,55-64,Low,False
3569,55-64,Low,False
3570,55-64,Low,False
3571,55-64,Low,False
3572,55-64,Low,False
3573,55-64,Low,False
3574,55-64,Low,False
3575,55-64,Low,False
3576,55-64,Low,False
3577,55-64,Low,False
3578,55-64,Low,False
3579,55-64,Low,False
3580,55-64,Low,False
3581,55-64,Low,False
3582,55-64,Low,False
3583,55-64,Low,False
3584,55-64,Low,False
3585,55-64,Low,False
3586,55-64,Low,False
3587,55-64,Low,False
3588,55-64,Low,False
3589,55-64,Low,False
3590,55-64,Low,False
3591,55-64,Low,False
3592,55-64,Low,False
3593,55-64,Low,False
3594,55-64,Low,False
3595,55-64,Low,False
3596,55-64,Low,False
3597,55-64,Low,False
3598,55-64,Low,False
3599,55-64,Low,False
3600,55-64,Low,False
3601,55-64,Low,False
3602,55-64,Low,False
3603,55-64,Low,False
3604,55-64,Low,False
3605,55-64,Low,False
3606,55-64,Low,False
3607,55-64,Low,False
3608,55-64,Low,False
3609,55-64,Low,False
3610,55-64,Low,False
3611,55-64,Low,False
3612,55-64,Low,False
3613,55-64,Low,False
3614,55-64,Low,False
3615,55-64,Low,False
3616,55-64,Low,False
3617,55-64,Low,False
3618,55-64,Low,False
3619,55-64,Low,False
3620,55-64,Low,False
3621,55-64,Low,False
3622,55-64,Low,False
3623,55-64,Low,False
3624,55-64,Low,False
3625,55-64,Low,False
3626,55-64,Low,False
3627,55-64,Low,False
3628,55-64,Low,False
3629,55-64,Low,False
3630,55-64,Low,False
3631,55-64,Low,False
3632,55-64,Low,False
3633,55-64,Low,False
3634,55-64,Low,False
3635,55-64,Low,False
3636,55-64,Low,False
3637,55-64,Low,False
3638,55-64,Low,False
3639,55-64,Low,False
3640,55-64,Low,False
3641,55-64,Low,False
3642,55-64,Low,False
3643,55-64,Low,False
3644,55-64,Low,False
3645,55-64,Low,False
3646,55-64,Low,False
3647,55-64,Low,False
3648,55-64,Low,False
3649,55-64,Low,False
3650,55-64,Low,False
3651,55-64,Low,False
3652,55-64,Low,False
3653,55-64,Low,False
3654,55-64,Low,False
3655,55-64,Low,False
3656,55-64,Low,False
3657,55-64,Low,False
3658,55-64,Low,False
3659,55-64,Low,False
3660,55-64,Low,False
3661,55-64,Low,False
3662,55-64,Low,False
3663,55-64,Low,False
3664,55-64,Low,False
3665,55-64,Low,False
3666,55-64,Low,False
3667,55-64,Low,False
3668,55-64,Low,False
3669,55-64,Low,False
3670,55-64,Low,False
3671,55-64,Low,False
3672,55-64,Low,False
3673,55-64,Low,False
3674,55-64,Low,False
3675,55-64,Low,False
3676,55-64,Low,False
3677,55-64,Low,False
3678,55-64,Low,False
3679,55-64,Low,False
3680,55-64,Low,False
3681,55-64,Low,False
3682,55-64,Low,False
3683,55-64,Low,False
3684,55-64,Low,False
3685,55-64,Low,False
3686,55-64,Low,False
3687,55-64,Low,False
3688,55-64,Low,False
3689,55-64,Low,False
3690,55-64,Low,False
3691,55-64,Low,False
3692,55-64,Low,False
3693,55-64,Low,False
3694,55-64,Low,False
3695,55-64,Low,False
3696,55-64,Low,False
3697,55-64,Low,False
3698,55-64,Low,False
3699,55-64,Low,False
3700,55-64,Low,False
3701,55-64,Low,False
3702,55-64,Low,False
3703,55-64,Low,False
3704,55-64,Low,False
3705,55-64,Low,False
3706,55-64,Low,False
3707,55-64,Low,False
3708,55-64,Low,False
3709,55-64,Low,False
3710,55-64,Low,False
3711,55-64,Low,False
3712,55-64,Low,False
3713,55-64,Low,False
3714,55-64,Low,False
3715,55-64,Low,False
3716,55-64,Low,False
3717,55-64,Low,False
3718,55-64,Low,False
3719,55-64,Low,False
3720,55-64,Low,False
3721,55-64,Low,False
3722,55-64,Low,False
3723,55-64,Low,False
3724,55-64,Low,False
3725,55-64,Low,False
3726,55-64,Low,False
3727,55-64,Low,False
3728,55-64,Low,False
3729,55-64,Low,False
3730,55-64,Low,False
3731,55-64,Low,False
3732,65+,Low,True
3733,65+,Low,True
3734,65+,Low,True
3735,65+,Low,True
3736,65+,Low,True
3737,65+,Low,True
3738,65+,Low,True
3739,65+,Low,True
3740,65+,Low,True
3741,65+,Low,True
3742,65+,Low,True
3743,65+,Low,True
3744,65+,Low,True
3745,65+,Low,True
3746,65+,Low,True
3747,65+,Low,True
3748,65+,Low,True
3749,65+,Low,True
3750,65+,Low,True
3751,65+,Low,True
3752,65+,Low,True
3753,65+,Low,True
3754,65+,Low,True
3755,65+,Low,True
3756,65+,Low,True
3757,65+,Low,True
3758,65+,Low,True
3759,65+,Low,True
3760,65+,Low,True
3761,65+,Low,True
3762,65+,Low,True
3763,65+,Low,True
3764,65+,Low,True
3765,65+,Low,True
3766,65+,Low,True
3767,65+,Low,True
3768,65+,Low,True
3769,65+,Low,True
3770,65+,Low,True
3771,65+,Low,True
3772,65+,Low,True
3773,65+,Low,True
3774,65+,Low,True
3775,65+,Low,True
3776,65+,Low,True
3777,65+,Low,True
3778,65+,Low,True
3779,65+,Low,True
3780,65+,Low,True
3781,65+,Low,True
3782,65+,Low,True
3783,65+,Low,True
3784,65+,Low,True
3785,65+,Low,True
3786,65+,Low,True
3787,65+,Low,True
3788,65+,Low,True
3789,65+,Low,True
3790,65+,Low,True
3791,65+,Low,True
3792,65+,Low,True
3793,65+,Low,True
3794,65+,Low,True
3795,65+,Low,True
3796,65+,Low,True
3797,65+,Low,True
3798,65+,Low,True
3799,65+,Low,True
3800,65+,Low,True
3801,65+,Low,True
3802,65+,Low,True
3803,65+,Low,True
3804,65+,Low,True
3805,65+,Low,True
3806,65+,Low,True
3807,65+,Low,True
3808,65+,Low,True
3809,65+,Low,True
3810,65+,Low,True
3811,65+,Low,True
3812,65+,Low,True
3813,65+,Low,True
3814,65+,Low,True
3815,65+,Low,True
3816,65+,Low,True
3817,65+,Low,True
3818,65+,Low,True
3819,65+,Low,True
3820,65+,Low,True
3821,65+,Low,True
3822,65+,Low,True
3823,65+,Low,True
3824,65+,Low,True
3825,65+,Low,True
3826,65+,Low,True
3827,65+,Low,True
3828,65+,Low,True
3829,65+,Low,True
3830,65+,Low,True
3831,65+,Low,True
3832,65+,Low,True
3833,65+,Low,True
3834,65+,Low,True
3835,65+,Low,True
3836,65+,Low,True
3837,65+,Low,True
3838,65+,Low,True
3839,65+,Low,True
3840,65+,Low,True
3841,65+,Low,True
3842,65+,Low,True
3843,65+,Low,True
3844,65+,Low,True
3845,65+,Low,True
3846,65+,Low,True
3847,65+,Low,True
3848,65+,Low,True
3849,65+,Low,True
3850,65+,Low,True
3851,65+,Low,True
3852,65+,Low,True
3853,65+,Low,True
3854,65+,Low,True
3855,65+,Low,True
3856,65+,Low,True
3857,65+,Low,True
3858,65+,Low,True
3859,65+,Low,True
3860,65+,Low,True
3861,65+,Low,True
3862,65+,Low,True
3863,65+,Low,True
3864,65+,Low,True
3865,65+,Low,True
3866,65+,Low,True
3867,65+,Low,True
3868,65+,Low,True
3869,65+,Low,True
3870,65+,Low,True
3871,65+,Low,True
3872,65+,Low,True
3873,65+,Low,True
3874,65+,Low,True
3875,65+,Low,True
3876,65+,Low,True
3877,65+,Low,True
3878,65+,Low,True
3879,65+,Low,True
3880,65+,Low,True
3881,65+,Low,True
3882,65+,Low,True
3883,65+,Low,True
3884,65+,Low,True
3885,65+,Low,True
3886,65+,Low,True
3887,65+,Low,True
3888,65+,Low,True
3889,65+,Low,True
3890,65+,Low,True
3891,65+,Low,True
3892,65+,Low,True
3893,65+,Low,True
3894,65+,Low,True
3895,65+,Low,True
3896,65+,Low,True
3897,65+,Low,True
3898,65+,Low,True
3899,65+,Low,True
3900,65+,Low,True
3901,65+,Low,True
3902,65+,Low,True
3903,65+,Low,True
3904,65+,Low,True
3905,65+,Low,True
3906,65+,Low,True
3907,65+,Low,True
3908,65+,Low,True
3909,65+,Low,True
3910,65+,Low,True
3911,65+,Low,True
3912,65+,Low,True
3913,65+,Low,True
3914,65+,Low,True
3915,65+,Low,True
3916,65+,Low,True
3917,65+,Low,True
3918,65+,Low,True
3919,65+,Low,True
3920,65+,Low,True
3921,65+,Low,True
3922,65+,Low,False
3923,65+,Low,False
3924,65+,Low,False
3925,65+,Low,False
3926,65+,Low,False
3927,65+,Low,False
3928,65+,Low,False
3929,65+,Low,False
3930,65+,Low,False
3931,65+,Low,False
3932,65+,Low,False
3933,65+,Low,False
3934,65+,Low,False
3935,65+,Low,False
3936,65+,Low,False
3937,65+,Low,False
3938,65+,Low,False
3939,65+,Low,False
3940,65+,Low,False
3941,65+,Low,False
3942,65+,Low,False
3943,65+,Low,False
3944,65+,Low,False
3945,65+,Low,False
3946,65+,Low,False
3947,65+,Low,False
3948,65+,Low,False
3949,65+,Low,False
3950,65+,Low,False
3951,65+,Low,False
3952,65+,Low,False
3953,65+,Low,False
3954,65+,Low,False
3955,65+,Low,False
3956,65+,Low,False
3957,65+,Low,False
3958,65+,Low,False
3959,65+,Low,False
3960,65+,Low,False
3961,65+,Low,False
3962,65+,Low,False
3963,65+,Low,False
3964,65+,Low,False
3965,65+,Low,False
3966,65+,Low,False
3967,65+,Low,False
3968,65+,Low,False
3969,65+,Low,False
3970,65+,Low,False
3971,65+,Low,False
3972,65+,Low,False
3973,65+,Low,False
3974,65+,Low,False
3975,65+,Low,False
3976,65+,Low,False
3977,65+,Low,False
3978,65+,Low,False
3979,65+,Low,False
3980,65+,Low,False
3981,65+,Low,False
3982,65+,Low,False
3983,65+,Low,False
3984,65+,Low,False
3985,65+,Low,False
3986,65+,Low,False
3987,65+,Low,False
3988,65+,Low,False
3989,65+,Low,False
3990,65+,Low,False
3991,65+,Low,False
3992,65+,Low,False
3993,65+,Low,False
3994,65+,Low,False
3995,65+,Low,False
3996,65+,Low,False
3997,65+,Low,False
3998,65+,Low,False
3999,65+,Low,False
4000,65+,Low,False
4001,65+,Low,False
4002,65+,Low,False
4003,65+,Low,False
4004,65+,Low,False
4005,65+,Low,False
4006,65+,Low,False
4007,65+,Low,False
4008,65+,Low,False
4009,65+,Low,False
4010,65+,Low,False
4011,65+,Low,False
4012,65+,Low,False
4013,65+,Low,False
4014,65+,Low,False
4015,65+,Low,False
4016,65+,Low,False
4017,65+,Low,False
4018,65+,Low,False
4019,65+,Low,False
4020,65+,Low,False
4021,65+,Low,False
4022,65+,Low,False
4023,65+,Low,False
4024,65+,Low,False
4025,65+,Low,False
4026,65+,Low,False
4027,65+,Low,False
4028,65+,Low,False
4029,65+,Low,False
4030,65+,Low,False
4031,65+,Low,False
4032,65+,Low,False
4033,65+,Low,False
4034,65+,Low,False
4035,65+,Low,False
4036,65+,Low,False
4037,65+,Low,False
4038,65+,Low,False
4039,65+,Low,False
4040,65+,Low,False
4041,65+,Low,False
4042,65+,Low,False
4043,65+,Low,False
4044,65+,Low,False
4045,65+,Low,False
4046,65+,Low,False
4047,65+,Low,False
4048,65+,Low,False
4049,65+,Low,False
4050,65+,Low,False
4051,65+,Low,False
4052,65+,Low,False
4053,65+,Low,False
4054,65+,Low,False
4055,65+,Low,False
4056,65+,Low,False
4057,65+,Low,False
4058,65+,Low,False
4059,65+,Low,False
4060,65+,Low,False
4061,65+,Low,False
4062,65+,Low,False
4063,65+,Low,False
4064,65+,Low,False
4065,65+,Low,False
4066,65+,Low,False
4067,65+,Low,False
4068,65+,Low,False
4069,65+,Low,False
4070,65+,Low,False
4071,65+,Low,False
4072,65+,Low,False
4073,65+,Low,False
4074,65+,Low,False
4075,65+,Low,False
4076,65+,Low,False
4077,65+,Low,False
4078,65+,Low,False
4079,65+,Low,False
4080,65+,Low,False
4081,65+,Low,False
4082,65+,Low,False
4083,65+,Low,False
4084,65+,Low,False
4085,65+,Low,False
4086,65+,Low,False
4087,65+,Low,False
4088,65+,Low,False
4089,65+,Low,False
4090,65+,Low,False
4091,65+,Low,False
4092,65+,Low,False
4093,65+,Low,False
4094,65+,Low,False
4095,65+,Low,False
4096,65+,Low,False
4097,65+,Low,False
4098,65+,Low,False
4099,65+,Low,False
4100,65+,Low,False
4101,65+,Low,False
4102,65+,Low,False
4103,65+,Low,False
4104,65+,Low,False
4105,65+,Low,False
4106,65+,Low,False
4107,65+,Low,False
4108,65+,Low,False
4109,65+,Low,False
4110,65+,Low,False
4111,65+,Low,False
4112,65+,Low,False
4113,65+,Low,False
4114,65+,Low,False
4115,65+,Low,False
4116,65+,Low,False
4117,65+,Low,False
4118,65+,Low,False
4119,65+,Low,False
4120,65+,Low,False
4121,65+,Low,False
4122,65+,Low,False
4123,65+,Low,False
4124,65+,Low,False
4125,65+,Low,False
4126,65+,Low,False
4127,65+,Low,False
4128,65+,Low,False
4129,65+,Low,False
4130,65+,Low,False
4131,65+,Low,False
4132,65+,Low,False
4133,65+,Low,False
4134,65+,Low,False
4135,65+,Low,False
4136,65+,Low,False
4137,65+,Low,False
4138,65+,Low,False
4139,65+,Low,False
4140,65+,Low,False
4141,65+,Low,False
4142,65+,Low,False
4143,65+,Low,False
4144,65+,Low,False
4145,65+,Low,False
4146,65+,Low,False
4147,65+,Low,False
4148,65+,Low,False
4149,65+,Low,False
4150,65+,Low,False
4151,65+,Low,False
4152,65+,Low,False
4153,65+,Low,False
4154,65+,Low,False
4155,65+,Low,False
4156,65+,Low,False
4157,65+,Low,False
4158,65+,Low,False
4159,65+,Low,False
4160,65+,Low,False
4161,65+,Low,False
4162,65+,Low,False
4163,65+,Low,False
4164,65+,Low,False
4165,65+,Low,False
4166,65+,Low,False
4167,65+,Low,False
4168,65+,Low,False
4169,65+,Low,False
4170,65+,Low,False
4171,65+,Low,False
4172,65+,Low,False
4173,65+,Low,False
4174,65+,Low,False
4175,65+,Low,False
4176,65+,Low,False
4177,65+,Low,False
4178,65+,Low,False
4179,65+,Low,False
4180,65+,Low,False
4181,65+,Low,False
4182,65+,Low,False
4183,65+,Low,False
4184,65+,Low,False
4185,65+,Low,False
4186,65+,Low,False
4187,65+,Low,False
4188,65+,Low,False
4189,65+,Low,False
4190,65+,Low,False
4191,65+,Low,False
4192,65+,Low,False
4193,65+,Low,False
4194,65+,Low,False
4195,65+,Low,False
4196,65+,Low,False
4197,65+,Low,False
4198,65+,Low,False
4199,65+,Low,False
4200,65+,Low,False
4201,65+,Low,False
4202,65+,Low,False
4203,65+,Low,False
4204,65+,Low,False
4205,65+,Low,False
4206,65+,Low,False
4207,65+,Low,False
4208,65+,Low,False
4209,65+,Low,False
4210,65+,Low,False
4211,65+,Low,False
4212,65+,Low,False
4213,65+,Low,False
4214,65+,Low,False
4215,65+,Low,False
4216,65+,Low,False
4217,65+,Low,False
4218,65+,Low,False
4219,65+,Low,False
4220,65+,Low,False
4221,65+,Low,False
4222,65+,Low,False
4223,65+,Low,False
4224,65+,Low,False
4225,65+,Low,False
4226,65+,Low,False
4227,65+,Low,False
4228,65+,Low,False
4229,65+,Low,False
4230,65+,Low,False
4231,65+,Low,False
4232,65+,Low,False
4233,65+,Low,False
4234,65+,Low,False
4235,65+,Low,False
4236,65+,Low,False
4237,65+,Low,False
4238,65+,Low,False
4239,65+,Low,False
4240,65+,Low,False
4241,65+,Low,False
4242,65+,Low,False
4243,65+,Low,False
4244,65+,Low,False
4245,65+,Low,False
4246,65+,Low,False
4247,65+,Low,False
4248,65+,Low,False
4249,65+,Low,False
4250,65+,Low,False
4251,65+,Low,False
4252,65+,Low,False
4253,65+,Low,False
4254,65+,Low,False
4255,65+,Low,False
4256,65+,Low,False
4257,65+,Low,False
4258,65+,Low,False
4259,65+,Low,False
4260,65+,Low,False
4261,65+,Low,False
4262,65+,Low,False
4263,65+,Low,False
4264,65+,Low,False
4265,65+,Low,False
4266,65+,Low,False
4267,65+,Low,False
4268,65+,Low,False
4269,65+,Low,False
4270,65+,Low,False
4271,65+,Low,False
4272,65+,Low,False
4273,65+,Low,False
4274,65+,Low,False
4275,65+,Low,False
4276,65+,Low,False
4277,65+,Low,False
4278,65+,Low,False
4279,65+,Low,False
4280,65+,Low,False
4281,65+,Low,False
4282,65+,Low,False
4283,65+,Low,False
4284,65+,Low,False
4285,65+,Low,False
4286,65+,Low,False
4287,65+,Low,False
4288,65+,Low,False
4289,65+,Low,False
4290,65+,Low,False
4291,65+,Low,False
4292,65+,Low,False
4293,65+,Low,False
4294,65+,Low,False
4295,65+,Low,False
4296,65+,Low,False
4297,65+,Low,False
4298,65+,Low,False
4299,65+,Low,False
4300,65+,Low,False
4301,65+,Low,False
4302,65+,Low,False
4303,65+,Low,False
4304,65+,Low,False
4305,65+,Low,False
4306,65+,Low,False
4307,65+,Low,False
4308,65+,Low,False
4309,65+,Low,False
4310,65+,Low,False
4311,65+,Low,False
4312,65+,Low,False
4313,65+,Low,False
4314,65+,Low,False
4315,65+,Low,False
4316,65+,Low,False
4317,65+,Low,False
4318,65+,Low,False
4319,65+,Low,False
4320,65+,Low,False
4321,65+,Low,False
4322,65+,Low,False
4323,65+,Low,False
4324,65+,Low,False
4325,65+,Low,False
4326,65+,Low,False
4327,65+,Low,False
4328,65+,Low,False
4329,65+,Low,False
4330,65+,Low,False
4331,65+,Low,False
4332,65+,Low,False
4333,65+,Low,False
4334,65+,Low,False
4335,65+,Low,False
4336,65+,Low,False
4337,65+,Low,False
4338,65+,Low,False
4339,65+,Low,False
4340,65+,Low,False
4341,65+,Low,False
4342,65+,Low,False
4343,65+,Low,False
4344,65+,Low,False
4345,65+,Low,False
4346,65+,Low,False
4347,65+,Low,False
4348,65+,Low,False
4349,65+,Low,False
4350,65+,Low,False
4351,65+,Low,False
4352,65+,Low,False
4353,65+,Low,False
4354,65+,Low,False
4355,65+,Low,False
4356,65+,Low,False
4357,65+,Low,False
4358,65+,Low,False
4359,65+,Low,False
4360,65+,Low,False
4361,65+,Low,False
4362,65+,Low,False
4363,65+,Low,False
4364,65+,Low,False
4365,65+,Low,False
4366,65+,Low,False
4367,65+,Low,False
4368,65+,Low,False
4369,65+,Low,False
4370,65+,Low,False
4371,65+,Low,False
4372,65+,Low,False
4373,65+,Low,False
4374,65+,Low,False
4375,65+,Low,False
4376,65+,Low,False
4377,65+,Low,False
4378,65+,Low,False
4379,65+,Low,False
4380,65+,Low,False
4381,65+,Low,False
4382,65+,Low,False
4383,65+,Low,False
4384,65+,Low,False
4385,65+,Low,False
4386,65+,Low,False
4387,65+,Low,False
4388,65+,Low,False
4389,65+,Low,False
4390,65+,Low,False
4391,65+,Low,False
4392,65+,Low,False
4393,65+,Low,False
4394,65+,Low,False
4395,65+,Low,False
4396,65+,Low,False
4397,65+,Low,False
4398,65+,Low,False
4399,65+,Low,False
4400,65+,Low,False
4401,65+,Low,False
4402,65+,Low,False
4403,65+,Low,False
4404,65+,Low,False
4405,65+,Low,False
4406,65+,Low,False
4407,65+,Low,False
4408,65+,Low,False
4409,65+,Low,False
4410,65+,Low,False
4411,65+,Low,False
4412,65+,Low,False
4413,65+,Low,False
4414,65+,Low,False
4415,65+,Low,False
4416,65+,Low,False
4417,65+,Low,False
4418,65+,Low,False
4419,65+,Low,False
4420,65+,Low,False
4421,65+,Low,False
4422,65+,Low,False
4423,65+,Low,False
4424,65+,Low,False
4425,65+,Low,False
4426,65+,Low,False
4427,65+,Low,False
4428,65+,Low,False
4429,65+,Low,False
4430,65+,Low,False
4431,65+,Low,False
4432,65+,Low,False
4433,65+,Low,False
4434,65+,Low,False
4435,65+,Low,False
4436,65+,Low,False
4437,65+,Low,False
4438,65+,Low,False
4439,65+,Low,False
4440,65+,Low,False
4441,65+,Low,False
4442,65+,Low,False
4443,65+,Low,False
4444,65+,Low,False
4445,65+,Low,False
4446,65+,Low,False
4447,65+,Low,False
4448,65+,Low,False
4449,65+,Low,False
4450,65+,Low,False
4451,65+,Low,False
4452,65+,Low,False
4453,65+,Low,False
4454,65+,Low,False
4455,65+,Low,False
4456,65+,Low,False
4457,65+,Low,False
4458,65+,Low,False
4459,65+,Low,False
4460,65+,Low,False
4461,65+,Low,False
4462,65+,Low,False
4463,65+,Low,False
4464,65+,Low,False
4465,65+,Low,False
4466,65+,Low,False
4467,65+,Low,False
4468,65+,Low,False
4469,65+,Low,False
4470,65+,Low,False
4471,65+,Low,False
4472,65+,Low,False
4473,65+,Low,False
4474,65+,Low,False
4475,65+,Low,False
4476,65+,Low,False
4477,65+,Low,False
4478,65+,Low,False
4479,65+,Low,False
4480,65+,Low,False
4481,65+,Low,False
4482,65+,Low,False
4483,65+,Low,False
4484,65+,Low,False
4485,65+,Low,False
4486,65+,Low,False
4487,65+,Low,False
4488,65+,Low,False
4489,65+,Low,False
4490,65+,Low,False
4491,65+,Low,False
4492,65+,Low,False
4493,65+,Low,False
4494,65+,Low,False
4495,65+,Low,False
4496,65+,Low,False
4497,65+,Low,False
4498,65+,Low,False
4499,65+,Low,False
4500,65+,Low,False
4501,65+,Low,False
4502,65+,Low,False
4503,65+,Low,False
4504,65+,Low,False
4505,65+,Low,False
4506,65+,Low,False
4507,65+,Low,False
4508,65+,Low,False
4509,65+,Low,False
4510,65+,Low,False
4511,65+,Low,False
4512,65+,Low,False
4513,65+,Low,False
4514,65+,Low,False
4515,65+,Low,False
4516,65+,Low,False
4517,65+,Low,False
4518,65+,Low,False
4519,65+,Low,False
4520,65+,Low,False
4521,65+,Low,False
4522,65+,Low,False
4523,65+,Low,False
4524,65+,Low,False
4525,65+,Low,False
4526,65+,Low,False
4527,65+,Low,False
4528,65+,Low,False
4529,65+,Low,False
4530,65+,Low,False
4531,65+,Low,False
4532,65+,Low,False
4533,65+,Low,False
4534,65+,Low,False
4535,65+,Low,False
4536,65+,Low,False
4537,65+,Low,False
4538,65+,Low,False
4539,65+,Low,False
4540,65+,Low,False
4541,65+,Low,False
4542,65+,Low,False
4543,65+,Low,False
4544,65+,Low,False
4545,65+,Low,False
4546,65+,Low,False
4547,65+,Low,False
4548,65+,Low,False
4549,65+,Low,False
4550,65+,Low,False
4551,65+,Low,False
4552,65+,Low,False
4553,65+,Low,False
4554,65+,Low,False
4555,65+,Low,False
4556,65+,Low,False
4557,65+,Low,False
4558,65+,Low,False
4559,65+,Low,False
4560,65+,Low,False
4561,65+,Low,False
4562,65+,Low,False
4563,65+,Low,False
4564,65+,Low,False
4565,65+,Low,False
4566,65+,Low,False
4567,65+,Low,False
4568,65+,Low,False
4569,65+,Low,False
4570,65+,Low,False
4571,65+,Low,False
4572,65+,Low,False
4573,65+,Low,False
4574,65+,Low,False
4575,65+,Low,False
4576,65+,Low,False
4577,65+,Low,False
4578,65+,Low,False
4579,65+,Low,False
4580,65+,Low,False
4581,65+,Low,False
4582,65+,Low,False
4583,65+,Low,False
4584,65+,Low,False
4585,65+,Low,False
4586,65+,Low,False
4587,65+,Low,False
4588,65+,Low,False
4589,65+,Low,False
4590,65+,Low,False
4591,65+,Low,False
4592,65+,Low,False
4593,65+,Low,False
4594,65+,Low,False
4595,65+,Low,False
4596,65+,Low,False
4597,65+,Low,False
4598,65+,Low,False
4599,65+,Low,False
4600,65+,Low,False
4601,65+,Low,False
4602,65+,Low,False
4603,65+,Low,False
4604,65+,Low,False
4605,65+,Low,False
4606,65+,Low,False
4607,65+,Low,False
4608,65+,Low,False
4609,65+,Low,False
4610,65+,Low,False
4611,65+,Low,False
4612,65+,Low,False
4613,65+,Low,False
4614,65+,Low,False
4615,65+,Low,False
4616,65+,Low,False
4617,65+,Low,False
4618,65+,Low,False
4619,65+,Low,False
